event,time,distinct_id,$browser,$browser_version,$city,$current_url,$device_id,$initial_referrer,$initial_referring_domain,$insert_id,$lib_version,$mp_api_endpoint,$mp_api_timestamp_ms,$os,$region,$screen_height,$screen_width,env,guest,legalGuardianUuid,mp_country_code,mp_lib,mp_processing_time_ms,mp_sent_by_lib_version,student,user,grades,pluginCode,$user_id,campus_code,institution_code,name,school_id,$referrer,$referring_domain,$search_engine,$device,fbclid,$anon_id,$identified_id,$distinct_id_before_identity,$is_reshuffled,$failure_description,$failure_reason,audiovisual_label_id,date,data_source
map_filter_click,2025-07-05 10:15:35,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,qyvve9mfe2d8xefx,2.55.1,api-js.mixpanel.com,1751735735106,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735741026,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_2,2025-07-05 10:15:54,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,kojeu33q9wgdn8xo,2.55.1,api-js.mixpanel.com,1751735755235,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735755334,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_3,2025-07-05 10:15:55,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,4p6ylnv6u9opum0g,2.55.1,api-js.mixpanel.com,1751735755235,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735755334,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_4,2025-07-05 10:15:55,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,r4he5rm38pot2of2,2.55.1,api-js.mixpanel.com,1751735755235,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735755334,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_5,2025-07-05 10:15:55,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,j5nzx5j6v3f2w7o5,2.55.1,api-js.mixpanel.com,1751735755235,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735755333,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_apply,2025-07-05 10:15:55,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,9db9n08d8yxplba6,2.55.1,api-js.mixpanel.com,1751735755235,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735755334,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_5,2025-07-05 10:15:55,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,9uuw31q95v70ithn,2.55.1,api-js.mixpanel.com,1751735755236,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735755325,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_click,2025-07-05 10:16:50,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,c8isfz5h8q87hf7i,2.55.1,api-js.mixpanel.com,1751735810493,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735810531,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_5,2025-07-05 10:16:54,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,3qmcuczbmfnk8son,2.55.1,api-js.mixpanel.com,1751735815608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735815669,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_5,2025-07-05 10:16:54,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,5sspaiv1onbglj0x,2.55.1,api-js.mixpanel.com,1751735815608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735815666,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_PERFORMANCE_5,2025-07-05 10:16:55,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,rbxecob5w82nb31o,2.55.1,api-js.mixpanel.com,1751735815608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735815666,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_apply,2025-07-05 10:16:55,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,nssdugqk432z4kna,2.55.1,api-js.mixpanel.com,1751735815608,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735815666,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
map_filter_click,2025-07-05 10:17:29,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197db4838fcce6-0fdec773151a04-26011151-3c0500-197db4838fcce6,$direct,$direct,rhn79wcq54pq8sm6,2.55.1,api-js.mixpanel.com,1751735850815,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751735850861,2.55.1,e344f411-4a7b-4041-9e75-a75d906d7c9e,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-05,mixpanel
login,2025-07-04 11:19:37,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/login,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,2jij85ifkt6xrima,2.55.1,api-js.mixpanel.com,1751653180186,Windows,Massachusetts,1280,3073,production,False,,US,web,1751653180285,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,,,,,,,,,,,,,,,2025-07-04,mixpanel
click_school_pin,2025-07-04 11:19:43,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,cixmwu3kocfs97k0,2.55.1,api-js.mixpanel.com,1751653185428,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653185480,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001033995,111001015458,Floridablanca Ii,547babc1-9a66-4a6b-9930-5bff9491b5f9,,,,,,,,,,,,,2025-07-04,mixpanel
remove_favorite_school_from_list,2025-07-04 11:20:05,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,s7skx35q9zykeu5b,2.55.1,api-js.mixpanel.com,1751653205681,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653205801,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001033995,111001015458,Floridablanca Ii,547babc1-9a66-4a6b-9930-5bff9491b5f9,,,,,,,,,,,,,2025-07-04,mixpanel
click_school_pin,2025-07-04 11:20:09,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,md7ogib5ighhprh5,2.55.1,api-js.mixpanel.com,1751653211848,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653211929,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001012459,111001012459,San Jose Norte,f81838c5-591c-4a24-85cb-232f0336457d,,,,,,,,,,,,,2025-07-04,mixpanel
open_school_profile,2025-07-04 11:20:11,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/school/111001012459,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,0qxqjftp2t33xz35,2.55.1,api-js.mixpanel.com,1751653211848,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653211929,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001012459,111001012459,San Jose Norte,f81838c5-591c-4a24-85cb-232f0336457d,,,,,,,,,,,,,2025-07-04,mixpanel
sp_school_price,2025-07-04 11:20:25,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/school/111001012459,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,uz42uwinw4vhyysb,2.55.1,api-js.mixpanel.com,1751653227049,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653227079,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001012459,111001012459,San Jose Norte,f81838c5-591c-4a24-85cb-232f0336457d,,,,,,,,,,,,,2025-07-04,mixpanel
remove_favorite_school_from_list,2025-07-04 11:20:39,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/school/111001012459,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,hzeu2hwhbhx3y500,2.55.1,api-js.mixpanel.com,1751653242483,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653242614,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001012459,111001012459,San Jose Norte,f81838c5-591c-4a24-85cb-232f0336457d,,,,,,,,,,,,,2025-07-04,mixpanel
favorite_school_from_list,2025-07-04 11:20:42,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/school/111001012459,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,2frhf1an06yb3gn7,2.55.1,api-js.mixpanel.com,1751653242483,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653242614,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001012459,111001012459,San Jose Norte,f81838c5-591c-4a24-85cb-232f0336457d,,,,,,,,,,,,,2025-07-04,mixpanel
outside_close_school_profile,2025-07-04 11:20:47,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,puk8stb9ntix6zmd,2.55.1,api-js.mixpanel.com,1751653247644,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653247710,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,111001012459,111001012459,San Jose Norte,f81838c5-591c-4a24-85cb-232f0336457d,,,,,,,,,,,,,2025-07-04,mixpanel
login,2025-07-04 11:21:18,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/login,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,p72w0wqrb4dki5jp,2.55.1,api-js.mixpanel.com,1751653280534,Windows,Massachusetts,1280,3073,production,False,,US,web,1751653280856,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,,,,,,,,,,,,,,,2025-07-04,mixpanel
click_school_pin,2025-07-04 11:21:24,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,fbzb2i4jx2jewwt3,2.55.1,api-js.mixpanel.com,1751653286344,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653286449,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,311001099871,311001099871,Gimnasio Eliseo Los Arces Colegio Externado Bolivariano,e79d5b5d-816a-43f3-9ce4-7c33c9f0deda,,,,,,,,,,,,,2025-07-04,mixpanel
remove_favorite_school_from_list,2025-07-04 11:21:26,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d6a9b717661-0d3138342038c18-26011151-3c0500-197d6a9b717662,$direct,$direct,4l9wzcgeit8c2ldl,2.55.1,api-js.mixpanel.com,1751653286344,Windows,Massachusetts,1280,3073,production,False,ecdc258b-322b-4e93-917d-e782036ba5cb,US,web,1751653286450,2.55.1,no-student-selected,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,,,0bd78f32-da5e-4ea0-88ea-8219d4b7a6ab,311001099871,311001099871,Gimnasio Eliseo Los Arces Colegio Externado Bolivariano,e79d5b5d-816a-43f3-9ce4-7c33c9f0deda,,,,,,,,,,,,,2025-07-04,mixpanel
login,2025-07-06 11:45:45,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,Chrome,137.0,West Springfield,https://colombia.explorador.com/login,197e10ece1aace-05be90a8dd7c94-18525636-16a7f0-197e10ece1bace,$direct,$direct,v3pla77c4kdr7toc,2.55.1,api-js.mixpanel.com,1751827548560,Mac OS X,Massachusetts,982,1512,production,False,,US,web,1751827556658,2.55.1,no-student-selected,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,,,,,,,,,,,,,,,2025-07-06,mixpanel
map_grade_click,2025-07-06 11:45:51,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,Chrome,137.0,West Springfield,https://colombia.explorador.com/,197e10ece1aace-05be90a8dd7c94-18525636-16a7f0-197e10ece1bace,$direct,$direct,qmo4vzblfcsw1t6u,2.55.1,api-js.mixpanel.com,1751827553723,Mac OS X,Massachusetts,982,1512,production,False,33cb24d9-ba29-4114-a8ae-31b4f59e6dc7,US,web,1751827559729,2.55.1,no-student-selected,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,,,,,,,,,,,,,,,2025-07-06,mixpanel
map_grade_click,2025-07-06 11:46:04,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,Chrome,137.0,West Springfield,https://colombia.explorador.com/,197e10ece1aace-05be90a8dd7c94-18525636-16a7f0-197e10ece1bace,$direct,$direct,gjbuly94bp5938p8,2.55.1,api-js.mixpanel.com,1751827568917,Mac OS X,Massachusetts,982,1512,production,False,33cb24d9-ba29-4114-a8ae-31b4f59e6dc7,US,web,1751827569007,2.55.1,no-student-selected,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,,,,,,,,,,,,,,,2025-07-06,mixpanel
click_school_pin,2025-07-06 11:46:10,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,Chrome,137.0,West Springfield,https://colombia.explorador.com/,197e10ece1aace-05be90a8dd7c94-18525636-16a7f0-197e10ece1bace,$direct,$direct,6bf4qpmin9nib5ca,2.55.1,api-js.mixpanel.com,1751827574110,Mac OS X,Massachusetts,982,1512,production,False,33cb24d9-ba29-4114-a8ae-31b4f59e6dc7,US,web,1751827574216,2.55.1,no-student-selected,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,311001019070,311001019070,Colegio Nueva Orleans,dbe6f54a-83f5-4d6c-a978-49e3971c2642,,,,,,,,,,,,,2025-07-06,mixpanel
click_school_pin,2025-07-06 11:46:12,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,Chrome,137.0,West Springfield,https://colombia.explorador.com/,197e10ece1aace-05be90a8dd7c94-18525636-16a7f0-197e10ece1bace,$direct,$direct,wba5lcfnraf0zvy0,2.55.1,api-js.mixpanel.com,1751827574110,Mac OS X,Massachusetts,982,1512,production,False,33cb24d9-ba29-4114-a8ae-31b4f59e6dc7,US,web,1751827574210,2.55.1,no-student-selected,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,,,e2d96d1f-7050-40f4-a4e0-fa5dba257f67,311848000847,311848000847,Colegio Miguel Antonio Caro,8be779db-7ab9-40bd-bcfe-683fcc04abc9,,,,,,,,,,,,,2025-07-06,mixpanel
login,2025-07-04 15:52:36,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/login,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,yixa9t910em8wo3q,2.55.1,api-js.mixpanel.com,1751669558151,Windows,Massachusetts,1280,3073,production,False,,US,web,1751669558290,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-04,mixpanel
click_school_pin,2025-07-04 15:52:53,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,pebn3wfpwaj6yzcc,2.55.1,api-js.mixpanel.com,1751669573364,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669573418,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,Jardin Infantil Periquito,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-04,mixpanel
remove_favorite_school_from_list,2025-07-04 15:52:57,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,rqe44h2n7mehk63n,2.55.1,api-js.mixpanel.com,1751669578571,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669578647,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,Jardin Infantil Periquito,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-04,mixpanel
menu_favorites,2025-07-04 15:53:01,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,utgq2f5jeagr3rg3,2.55.1,api-js.mixpanel.com,1751669583717,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669583778,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,,,,,,,,,,,,,,,,,2025-07-04,mixpanel
remove_favorite_school_from_listFavorites,2025-07-04 15:53:01,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,ueynvy8g54fruinj,2.55.1,api-js.mixpanel.com,1751669583717,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669583778,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-04,mixpanel
remove_favorite_school_from_listFavorites,2025-07-04 15:53:01,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,cmhr93gp03pr3rci,2.55.1,api-js.mixpanel.com,1751669583717,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669583779,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-04,mixpanel
remove_favorite_school_from_listFavorites,2025-07-04 15:53:03,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,iwyhwagcwm0gbew8,2.55.1,api-js.mixpanel.com,1751669583717,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669583779,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,311848003102,311848003102,,a9930aff-4d25-4936-9295-ff4426ba0e8c,,,,,,,,,,,,,2025-07-04,mixpanel
favorite_school_from_listFavorites,2025-07-04 15:53:03,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,0ea323pw2y80ysxf,2.55.1,api-js.mixpanel.com,1751669583717,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669583778,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,341001005679,341001005679,,86376569-1bc3-4adb-ba3f-7034e2ff10ca,,,,,,,,,,,,,2025-07-04,mixpanel
favorite_school_from_listFavorites,2025-07-04 15:53:03,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,9eq0e1huxjoauc4w,2.55.1,api-js.mixpanel.com,1751669583717,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669583779,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,105059000116,105059000116,,738c141a-4936-4685-b7d1-81e305208a1d,,,,,,,,,,,,,2025-07-04,mixpanel
favorite_school_from_listFavorites,2025-07-04 15:53:03,e398f768-21f1-4928-ade9-7522837a6b48,Chrome,138.0,West Springfield,https://colombia.explorador.com/favorites,197d7a3b4be586-0cd72f57baaa308-26011151-3c0500-197d7a3b4be586,$direct,$direct,t7ah1wymu2lllq3s,2.55.1,api-js.mixpanel.com,1751669583717,Windows,Massachusetts,1280,3073,production,False,dd87a751-5164-4619-a23c-09e5aa50670d,US,web,1751669583779,2.55.1,no-student-selected,e398f768-21f1-4928-ade9-7522837a6b48,,,e398f768-21f1-4928-ade9-7522837a6b48,325290002151,325290002151,,5d2976e5-7612-4616-8209-5c94da81c574,,,,,,,,,,,,,2025-07-04,mixpanel
